doc_id,chunk_id,sentence_text,sentence_index_in_chunk,d_lemma,d_surface,d_class,d_polarity,d_method,i_head_lemma,i_phrase_text,i_has_conj,i_method,c_texts,c_types,c_cues,c_count,b_text,b_cue,b_found,a_raw_text,a_head,a_class,a_method,a_is_conjoined,o_local_present,o_local_text,o_local_type,o_local_cue,statement_type_candidate
03807803a9187364,19820,"[80,000 ] Program decrease ..................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19825,"95,788 95,788 047 0604317F TECHNOLOGY TRANSFER .............................................................. 15,768 23,268 Program increase—academic partnership intermediary agreement tech transfer.",0,,,,,,transfer,TRANSFER,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19827,TARGET DEFEAT SYSTEM (HDBTDS) PROGRAM.,0,,,,,,program,PROGRAM,False,strategy_root,,,,0,SYSTEM,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19829,"71,229 71,229 050 0604776F DEPLOYMENT & DISTRIBUTION ENTERPRISE R&D .............. 40,103 40,103 051 0604858F TECH TRANSITION PROGRAM ......................................................",0,,,,,,r&d,R&D,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19844,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized Coordination with private sector to protect against foreign malicious cyber actors.",0,,,,,,coordination,Coordination,False,strategy_root,with private sector,prep_phrase,with,1,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19870,"7,064 12,064 Program increase—airborne augmented reality for pilot training .......",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19888,"85,799 80,799 Program decrease ..................................................................................",0,,,,,,decrease,decrease,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19892,"25,340 35,340 Program increase—NC3 rapid engineering architecture collaboration hub.",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19898,PROGRAM (STP) .......................................................,0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19901,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized 158 0604445F WIDE AREA SURVEILLANCE .........................................................",0,,,,,,surveillance,SURVEILLANCE,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19913,"96,313 96,313 176 0102110F UH–1N REPLACEMENT PROGRAM ...............................................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19914,"16,132 16,132 177 0102326F REGION/SECTOR OPERATION CONTROL CENTER MOD- ERNIZATION PROGRAM.",0,,,,,,center,CENTER,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19920,"85,135 84,121 Early to need—program protection technology insertion .....................",0,,,,,,need,need program protection technology insertion,False,strategy_root,,,,0,,,False,"85,135 84,121 Early","85,135",explicit,nsubj,False,False,,,,strategy_candidate
03807803a9187364,19968,"58,165 58,165 242 0303140F INFORMATION SYSTEMS SECURITY PROGRAM .......................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19971,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized 243 0303142F GLOBAL FORCE MANAGEMENT—DATA INITIATIVE ..............",0,,,,,,initiative,INITIATIVE,False,strategy_root,,,,0,DATA,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19978,"4,672 4,672 254 0305103F CYBER SECURITY INITIATIVE ......................................................",0,,,,,,initiative,INITIATIVE,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19980,"26,228 36,228 Program increase—commercial weather data pilot ..............................",0,,,,,,increase,increase,False,strategy_root,,,,0,data,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,19990,"[67,000 ] Program increase—wide area motion imagery .....................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20003,"16,360 16,360 281 0401132F C–130J PROGRAM ..............................................................................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20012,"1,841 1,841 294 0901218F CIVILIAN COMPENSATION PROGRAM .........................................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20016,"6,737 6,737 999 9999999999 CLASSIFIED PROGRAMS ................................................................. 15,868,973 15,868,973 SUBTOTAL OPERATIONAL SYSTEMS DEVELOP- MENT. 21,743,006 21,943,292 SOFTWARE AND DIGITAL TECHNOLOGY PILOT PROGRAMS 317 0608158F STRATEGIC MISSION PLANNING AND EXECUTION SYS- TEM—SOFTWARE PILOT PROGRAM.",0,,,,,,ment,MENT,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20017,"96,100 96,100 318 0608410F AIR & SPACE OPERATIONS CENTER (AOC)—SOFTWARE PILOT PROGRAM. 186,918 186,918 319 0608920F DEFENSE ENTERPRISE ACCOUNTING AND MANAGEMENT SYSTEM (DEAMS)—SOFTWARE PILOT PRO. 135,263 135,263 SUBTOTAL SOFTWARE AND DIGITAL TECHNOLOGY PILOT PROGRAMS.",0,,,,,,center,CENTER,False,strategy_root,,,,0,SYSTEM,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20022,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized Program increase—hybrid space architecture ......................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20023,"[5,000 ] Program increase—radiation hardened microprocessor ........................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20024,"[5,000 ] Program increase—university consortia for space technology ..............",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20038,"[28,000 ] 009 1206438SF SPACE CONTROL TECHNOLOGY .................................................. 32,931 32,931 010 1206730SF SPACE SECURITY AND DEFENSE PROGRAM ............................",0,,,,,,technology,TECHNOLOGY,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20039,"56,546 71,546 Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20053,"23,400 23,400 024 1206853SF NATIONAL SECURITY SPACE LAUNCH PROGRAM (SPACE)—EMD. 221,510 280,710 Maintain competition for Ph3—DOD unique requirements .................",0,,,,,,maintain,Maintain competition for Ph3 — DOD unique requirements,False,strategy_root,,,,0,,,False,"23,400 23,400 024 1206853SF NATIONAL SECURITY SPACE LAUNCH PROGRAM ( SPACE)—EMD . 221,510 280,710",program,explicit,nsubj,False,False,,,,strategy_candidate
03807803a9187364,20061,"71,503 71,503 029 1206860SF ROCKET SYSTEMS LAUNCH PROGRAM (SPACE) .....................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,SYSTEMS,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20062,"17,769 21,769 CPF—small rocket program .................................................................",0,,,,,,program,program,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20064,"50,000 Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20065,"[50,000 ] 031 1206864SF SPACE TEST PROGRAM (STP) .......................................................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20079,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized CPF—tactically responsive launch/deployable spaceport ......................",0,,,,,,cpf,CPF,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20080,"[7,000 ] Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20094,"11,828 12,705 Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20101,"[15,000 ] Program increase—ERI 2.0 .................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20106,[400 ] CPF—SOUTHCOM Enhanced Domain Awareness (EDA) initiative,0,,,,,,initiative,initiative,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20109,"[13,000 ] Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20113,"[5,000 ] 006 0601120D8Z NATIONAL DEFENSE EDUCATION PROGRAM ..........................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20117,"[13,000 ] SMART scholarships program increase",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20122,"[1,000 ] Program increase ..................................................................................",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20123,"[40,000 ] 008 0601384BP CHEMICAL AND BIOLOGICAL DEFENSE PROGRAM ...............",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20124,"34,708 37,208 Program increase—chemically resistant, high-performance military cordage, rope, and webbing.",0,,,,,,increase,increase,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20133,"[10,000 ] 013 0602234D8Z LINCOLN LABORATORY RESEARCH PROGRAM .......................",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20138,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (In Thousands of Dollars) Line Program Element Item FY 2022 Request Conference Authorized 015 0602303E INFORMATION & COMMUNICATIONS TECHNOLOGY ..............",0,,,,,,information,INFORMATION,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20140,"[200,000 ] Program increase—AI, cyber, and data analytics ................................",0,,,,,,increase,increase,False,strategy_root,,,,0,data,sentence,True,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,20144,"31,421 31,421 017 0602384BP CHEMICAL AND BIOLOGICAL DEFENSE PROGRAM ...............",0,,,,,,program,PROGRAM,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
